,Model,GenderSelf,Feminine,Attractive,Image,y_label,LL,dist_centre_F,dist_centre_H,LL_M,LL_F,pF_svm_linear,pF_svm_rbf
300,BM-248,M,2.153846154,4.346153846,CFD-BM-248-128-N.jpg,300,208.23885226423917,0.8968321681022644,0.767260730266571,183.7040284409012,,6.009219604841592e-06,4.410542495747651e-06
301,BM-249,M,2.185185185,4.555555556,CFD-BM-249-235-N.jpg,301,228.6707683195431,0.8184182643890381,0.7455536127090454,219.97577644689812,,0.5210837414417345,0.12791893935678977
302,BM-250,M,1.448275862,3.517241379,CFD-BM-250-170-N.jpg,302,225.67049879914356,0.9191744923591614,0.8706428408622742,215.37663833055967,,0.062221902785222875,0.027933573517154878
303,BM-251,M,1.413793103,3.214285714,CFD-BM-251-013-N.jpg,303,225.63056686996595,0.8982460498809814,0.9003015756607056,188.55104025709852,,0.2424709664698659,0.23606614499235562
304,BM-252,M,1.384615385,2.615384615,CFD-BM-252-161-N.jpg,304,214.32487106299033,0.902010977268219,0.8587904572486877,193.15168456568114,,0.02860633732639034,0.08213561476531171
305,BM-253,M,3.125,2.958333333,CFD-BM-253-004-N.jpg,305,195.37461662210058,1.0357989072799683,1.0274978876113892,111.75765259163899,,0.30436881247842895,0.1788852617221904
306,LF-200,F,5.083333333,4.583333333,CFD-LF-200-058-N.jpg,306,191.7017674279324,0.9424128532409668,1.0596845149993896,,167.05389564593048,0.9970572329252424,0.9991953930019707
307,LF-201,F,4.72,3.48,CFD-LF-201-035-N.jpg,307,188.85337237754965,0.9953123331069946,1.0789215564727783,,180.2014376101474,0.9454503966581683,0.9899219644423615
308,LF-202,F,4.269230769,2.777777778,CFD-LF-202-065-N.jpg,308,221.38918252147158,0.8046461939811707,0.8885207176208496,,214.07181448284845,0.9762771169594205,0.9792466636703955
309,LF-203,F,5.423076923,4.296296296,CFD-LF-203-066-N.jpg,309,208.59964497558974,0.8409358263015747,0.9356005191802979,,197.61890893419667,0.98866033468998,0.9957109826896149
310,LF-204,F,4.481481481,3.185185185,CFD-LF-204-133-N.jpg,310,211.60847777981635,0.8377084136009216,0.9548359513282776,,221.4915438381036,0.9995052256599586,0.9995669305856263
311,LF-205,F,3.785714286,2.714285714,CFD-LF-205-100-N.jpg,311,206.27913534399158,0.8179036974906921,0.8854925632476807,,152.0573185864427,0.8521489480861957,0.8875300064150814
312,LF-206,F,4.24,4.153846154,CFD-LF-206-078-N.jpg,312,177.42581473914603,0.9313835501670837,1.001430869102478,,147.99868834090057,0.996118125892155,0.9941598521395053
313,LF-207,F,4.321428571,2.928571429,CFD-LF-207-198-N.jpg,313,202.23122144047917,0.8650846481323242,0.9537411332130432,,169.86186078037167,0.999042582839299,0.9986973804396089
314,LF-208,F,4.714285714,3.571428571,CFD-LF-208-127-N.jpg,314,214.20074631758496,0.9319567084312439,0.9855386018753052,,207.79726757341916,0.9811091487604665,0.9888152093485284
315,LF-209,F,5,4.346153846,CFD-LF-209-072-N.jpg,315,233.35639524514787,0.8509485125541687,0.9852482080459595,,236.06281442317646,0.986440534657687,0.9951896693787055
316,LF-210,F,4.653846154,3.307692308,CFD-LF-210-220-N.jpg,316,217.39497620951772,0.840957760810852,0.950269877910614,,196.23146910027742,0.9914113857177819,0.9954379679448809
317,LF-211,F,4.346153846,3.538461538,CFD-LF-211-003-N.jpg,317,219.19266802623477,0.8639684319496155,0.900704026222229,,200.51409388694842,0.9340212892547752,0.9027171845495412
318,LF-212,F,5.037037037,3.777777778,CFD-LF-212-066-N.jpg,318,193.93865580050215,0.8477752208709717,0.905612587928772,,172.59725258617584,0.9971646145837045,0.9961757852867554
319,LF-213,F,4.36,3.36,CFD-LF-213-079-N.jpg,319,243.27819929308794,0.8843750357627869,0.861237645149231,,219.307781199929,0.11067966863730462,0.050575462724094494
320,LF-214,F,4.791666667,3.666666667,CFD-LF-214-090-N.jpg,320,232.34309650237452,0.8661213517189026,0.9399610161781311,,241.5871391231233,0.9899305807111232,0.9881721678136323
321,LF-215,F,3.866666667,2.966666667,CFD-LF-215-157-N.jpg,321,230.63285458144207,0.8083247542381287,0.8473668694496155,,204.43005706131987,0.9398805825825651,0.9394153143139667
322,LF-216,F,3.8,2.52,CFD-LF-216-121-N.jpg,322,170.18285289335248,0.9343679547309875,0.9962446093559265,,140.14266575900876,0.9992292861381855,0.9995932214071575
323,LF-217,F,4.566666667,3.633333333,CFD-LF-217-082-N.jpg,323,215.70693263746324,0.8944092988967896,0.9389707446098328,,214.95889189270318,0.9445763397042443,0.9433797143947975
324,LF-218,F,3.033333333,2.75862069,CFD-LF-218-072-N.jpg,324,229.97518347339283,0.8434669375419617,0.8875322341918945,,227.78799883654125,0.9856984197074401,0.9880877262729267
325,LF-219,F,4.423076923,3.653846154,CFD-LF-219-223-N.jpg,325,236.82707056723672,0.8040136694908142,0.8510820269584656,,222.4873833142317,0.9615103592935703,0.9423866791106058
326,LF-220,F,3.76,2,CFD-LF-220-120-N.jpg,326,200.19347531135077,0.8782660365104675,0.8670734167098999,,162.5169580686992,0.9880869033342443,0.9383225254249348
327,LF-221,F,3.692307692,2.692307692,CFD-LF-221-002-N.jpg,327,216.29448479518777,0.8374555706977844,0.8686993718147278,,208.77438160126962,0.9858169207111618,0.9393899125255699
328,LF-222,F,4.64,3.653846154,CFD-LF-222-147-N.jpg,328,191.5944353160007,0.8608595132827759,0.9643170237541199,,186.14292059392866,0.9996220864645547,0.9996175710982113
329,LF-223,F,4.038461538,3.346153846,CFD-LF-223-064-N.jpg,329,206.12585810506548,0.8823851346969604,0.9798494577407837,,190.00603527055807,0.9742017590318092,0.9857172916854753
330,LF-224,F,4.772727273,3.913043478,CFD-LF-224-176-N.jpg,330,193.30802767670306,0.924003541469574,0.9899999499320984,,186.76027292309064,0.9843040792162695,0.9833175925927531
331,LF-225,F,4.916666667,3.958333333,CFD-LF-225-164-N.jpg,331,222.41312825144567,0.8606980443000793,0.8924771547317505,,200.27279614894914,0.9794648272145635,0.9731391705853581
332,LF-226,F,4.307692308,3.5,CFD-LF-226-174-N.jpg,332,195.20397530434937,0.8623194098472595,1.0053629875183105,,195.38123584337134,0.9999595454217433,0.9999414074392802
333,LF-227,F,4.296296296,2.923076923,CFD-LF-227-054-N.jpg,333,216.91781181758103,0.8747853636741638,0.8892921805381775,,171.45034880051924,0.7475864814063018,0.7526148587435462
334,LF-228,F,3.793103448,2.965517241,CFD-LF-228-125-N.jpg,334,241.2920902975984,0.8221416473388672,0.8410050868988037,,240.32728311185684,0.9405603061443691,0.9032875553151981
335,LF-229,F,4.347826087,3.739130435,CFD-LF-229-164-N.jpg,335,229.27804554972886,0.8585703372955322,0.8412649631500244,,214.94354107370367,0.8800478350558715,0.8083477623889223
336,LF-230,F,4.851851852,3.807692308,CFD-LF-230-203-N.jpg,336,169.90336889879595,0.945976734161377,0.9893122911453247,,127.45277058685843,0.9480922036182025,0.870474679950942
337,LF-231,F,4.038461538,2.807692308,CFD-LF-231-260-N.jpg,337,226.0501100257079,0.8574243783950806,0.9047303199768066,,208.02065534186022,0.9229113187147158,0.8775868437543349
338,LF-232,F,4.615384615,3.730769231,CFD-LF-232-199-N.jpg,338,233.61278407574474,0.8319222927093506,0.9350505471229553,,227.77553607240532,0.9843911014191578,0.9895841566514177
339,LF-233,F,4.6,2.72,CFD-LF-233-277-N.jpg,339,220.88310156534226,0.9306759238243103,1.0392954349517822,,214.61292361334677,0.9871478619287961,0.9946781631549845
340,LF-234,F,4.2,2.88,CFD-LF-234-139-N.jpg,340,224.62441085648118,0.882670521736145,0.9339920282363892,,206.49730627105524,0.682882385350435,0.5709891120696962
341,LF-235,F,5.461538462,4.269230769,CFD-LF-235-219-N.jpg,341,228.4549614330466,0.8289636969566345,0.9411134123802185,,216.97866999401447,0.9940925844610271,0.9962127551490316
342,LF-236,F,3.48,2.72,CFD-LF-236-221-N.jpg,342,208.66347841157034,0.8853000402450562,0.9467703700065613,,191.0088876423,0.98809447723552,0.9949556151487922
343,LF-237,F,4.428571429,3.076923077,CFD-LF-237-190-N.jpg,343,226.21651757583663,0.8637703657150269,0.9863085746765137,,224.70385931450133,0.9991427935578208,0.9993549609630886
344,LF-238,F,4.535714286,3.034482759,CFD-LF-238-154-N.jpg,344,185.86767100302347,0.9456405639648438,1.059407353401184,,182.86046022001995,0.9980195572743288,0.9990442376124131
345,LF-239,F,4.833333333,3.806451613,CFD-LF-239-148-N.jpg,345,228.52315771187202,0.888205349445343,0.974395751953125,,225.75036132336987,0.9943501440136917,0.9966368960539503
346,LF-240,F,4.310344828,3.142857143,CFD-LF-240-199-N.jpg,346,218.16062244131197,0.8808544278144836,0.9130454659461975,,204.29256247390407,0.9751985820982437,0.916247505026348
347,LF-241,F,5.296296296,4.481481481,CFD-LF-241-188-N.jpg,347,191.0061800444588,0.8995474576950073,0.9949268102645874,,157.60689359064483,0.9985649278429471,0.9991587937058998
348,LF-242,F,5.185185185,4.461538462,CFD-LF-242-121-N.jpg,348,189.58585757348428,0.8788658380508423,1.0218497514724731,,177.57459802104395,0.999767662989203,0.999920139971051
349,LF-243,F,5.384615385,4.769230769,CFD-LF-243-175-N.jpg,349,196.35595977392083,0.8988800644874573,0.9685487151145935,,186.09819465654502,0.9859420077025517,0.9907162437038208
350,LF-244,F,4.6,3.538461538,CFD-LF-244-096-N.jpg,350,242.55091820876902,0.8271990418434143,0.9137662053108215,,244.92719101261298,0.9959803188213768,0.9954072853822383
351,LF-245,F,4.862068966,3.892857143,CFD-LF-245-166-N.jpg,351,217.42806872302688,0.8890893459320068,0.9740458726882935,,212.0823384991673,0.9970397628865393,0.996161816890986
352,LF-246,F,4.851851852,3.269230769,CFD-LF-246-129-N.jpg,352,204.11744859252946,0.9056715965270996,1.0332540273666382,,204.91827512568932,0.9997217343360726,0.9995891222292069
353,LF-247,F,3.37037037,2.607142857,CFD-LF-247-051-N.jpg,353,214.4497206554239,0.9370456337928772,0.896053671836853,,192.91026742806048,0.5077899581400985,0.5538419655465052
354,LF-248,F,4.708333333,3.5,CFD-LF-248-160-N.jpg,354,219.67060483625164,0.7910782694816589,0.9042971730232239,,211.99173412195248,0.9996229636108944,0.9996068950440017
355,LF-249,F,5.896551724,5.24137931,CFD-LF-249-132-N.jpg,355,209.37520672462577,0.8881374597549438,0.9949554800987244,,190.7052512137338,0.9844304564889168,0.9929571155457015
356,LF-250,F,4.740740741,3.444444444,CFD-LF-250-169-N.jpg,356,216.30739500603954,0.8634709715843201,0.9628953337669373,,203.94220573644378,0.9939420486757069,0.9971716537643557
357,LF-251,F,4.814814815,3.074074074,CFD-LF-251-057-N.jpg,357,202.8994595840935,0.8194267153739929,0.9471710920333862,,172.76512296025118,0.9987527507392326,0.9990648959500257
358,LF-252,F,4.37037037,3.148148148,CFD-LF-252-172-N.jpg,358,211.87972914566197,0.8629546165466309,0.9400017857551575,,197.80689795060545,0.9756985151754611,0.9916569505824611
359,LF-253,F,4.038461538,2.346153846,CFD-LF-253-003-N.jpg,359,207.81255786941682,0.8913369178771973,0.9285556077957153,,197.043287337085,0.9639019239455718,0.9520785455530454
360,LF-254,F,5.041666667,3.541666667,CFD-LF-254-125-N.jpg,360,210.24350902327768,0.8583686947822571,0.9275689125061035,,195.10193430979137,0.9968888685686791,0.9986019124967073
361,LF-255,F,4.730769231,4.269230769,CFD-LF-255-088-N.jpg,361,214.58487808692792,0.828866183757782,0.9040523767471313,,201.6706201365376,0.9996624415929383,0.9989749015896002
362,LM-200,M,1.666666667,2.607142857,CFD-LM-200-045-N.jpg,362,191.0566175447693,0.9988620281219482,0.907422661781311,204.78774015193778,,0.010447813984859883,0.0059414749125101625
363,LM-201,M,1.5,4.607142857,CFD-LM-201-057-N.jpg,363,173.70429326476864,0.9630593657493591,0.9183185696601868,141.19473550804008,,0.03996359436216329,0.03060726141880027
364,LM-202,M,1.269230769,2.192307692,CFD-LM-202-072-N.jpg,364,196.76544740075352,1.0348294973373413,0.9293161034584045,209.973663829884,,2.102699993601352e-07,6.537896006793357e-08
365,LM-203,M,1.954545455,2.090909091,CFD-LM-203-026-N.jpg,365,209.63660478947773,0.9364634156227112,0.9018545746803284,214.78736203788785,,0.03361687219316896,0.016250419879353842
366,LM-204,M,1.379310345,2.793103448,CFD-LM-204-001-N.jpg,366,194.61763447086759,1.00553560256958,0.854485273361206,166.24275597672494,,1.0492487567131447e-06,4.285884312786588e-08
367,LM-206,M,1.125,2.166666667,CFD-LM-206-204-N.jpg,367,207.5975949054013,0.9334756731987,0.849612832069397,201.20788621665116,,0.03482861187355959,0.017882426918910496
368,LM-207,M,1.4,3.1,CFD-LM-207-004-N.jpg,368,210.7988249690523,0.9558181762695312,0.8749685287475586,203.84068797240883,,0.00406934810198282,1.6171810366414436e-05
369,LM-208,M,1.666666667,2.857142857,CFD-LM-208-110-N.jpg,369,190.15671479106024,0.9886707663536072,0.8641505837440491,169.27748016949965,,2.3015171426236236e-08,4.0131550021848295e-08
370,LM-209,M,1.857142857,1.785714286,CFD-LM-209-111-N.jpg,370,197.3379971129433,0.8865413069725037,0.8277687430381775,130.24348128335436,,0.025948598231177546,0.02600622812441636
371,LM-210,M,1.222222222,2.777777778,CFD-LM-210-156-N.jpg,371,204.7676917999928,1.026395559310913,0.9341794848442078,185.72649139157957,,0.018567307002158497,0.012981694802738957
372,LM-211,M,1.535714286,3.321428571,CFD-LM-211-128-N.jpg,372,192.16930915342112,0.9391021132469177,0.8622238039970398,171.11914759241907,,0.1668301539961595,0.024448040386798115
373,LM-212,M,2.28,3.28,CFD-LM-212-143-N.jpg,373,248.860570933828,0.8637734055519104,0.8055537343025208,242.4036934969074,,0.03298912569484002,0.06837301648558146
374,LM-213,M,1.260869565,3.083333333,CFD-LM-213-061-N.jpg,374,193.12888323358442,0.9961198568344116,0.8973518013954163,186.4214378783065,,5.778026258891368e-07,2.685011990179027e-07
375,LM-214,M,1.592592593,3.464285714,CFD-LM-214-165-N.jpg,375,243.97575582961167,0.8925440907478333,0.8496902585029602,236.41826564138023,,0.14823883132952131,0.057575639866338714
376,LM-215,M,1.576923077,2.92,CFD-LM-215-247-N.jpg,376,202.304509395954,0.89579838514328,0.8645621538162231,169.49688390863292,,0.4899325967426795,0.22942807585665703
377,LM-216,M,1.851851852,2.777777778,CFD-LM-216-082-N.jpg,377,242.63989637908145,0.8612747192382812,0.7777653932571411,232.0193950056565,,0.01805906169736838,0.006899690221573083
378,LM-217,M,1.12,2.88,CFD-LM-217-162-N.jpg,378,145.12146331192397,0.9896522760391235,0.9910915493965149,122.74872409395255,,0.15805706005977985,0.2269223975188059
379,LM-218,M,1.333333333,3,CFD-LM-218-183-N.jpg,379,238.48273721261728,0.8921722173690796,0.7866034507751465,225.8707007405005,,0.009427115174045665,0.0036956493766336957
380,LM-219,M,1.444444444,3.851851852,CFD-LM-219-295-N.jpg,380,230.99836145593025,0.8985607624053955,0.8218134641647339,202.33772591202427,,0.0102561146124509,0.009127244488000867
381,LM-220,M,1.740740741,3.535714286,CFD-LM-220-329-N.jpg,381,150.85080291464854,0.9637549519538879,0.8990926146507263,85.29592097716466,,0.00260206194019332,0.00323433026713273
382,LM-221,M,1.259259259,3.296296296,CFD-LM-221-216-N.jpg,382,202.68936076066652,0.9429002404212952,0.8397400379180908,199.1480277831142,,1.0264553669579042e-06,2.470479272043113e-07
383,LM-222,M,1.32,2.96,CFD-LM-222-239-N.jpg,383,163.66663621357307,0.9816886782646179,0.9496783018112183,141.86742463145015,,0.024194434018974743,0.045245210029539566
384,LM-223,M,1.714285714,3.285714286,CFD-LM-223-175-N.jpg,384,173.48466996562044,1.0570807456970215,0.9356126189231873,166.8692910314848,,2.28185568286062e-08,1.6425819074324472e-07
385,LM-224,M,1.24137931,5.071428571,CFD-LM-224-162-N.jpg,385,196.28637098317571,0.9925739169120789,0.8891315460205078,182.6306561357958,,3.961930777290644e-06,8.177974898878242e-06
386,LM-225,M,1.777777778,3.407407407,CFD-LM-225-130-N.jpg,386,197.07313829684864,0.8821489810943604,0.8006380200386047,189.03154271201618,,0.0481063471180347,0.0075713443881877986
387,LM-226,M,1.260869565,2.304347826,CFD-LM-226-175-N.jpg,387,213.67710250790716,0.9957922697067261,0.9195968508720398,151.5316807217284,,0.04127621268786674,0.0217172397018493
388,LM-227,M,1.551724138,3.068965517,CFD-LM-227-103-N.jpg,388,240.6701128003898,0.8987294435501099,0.7661064863204956,242.2137704327872,,1.545023857249569e-05,2.1320053675649428e-06
389,LM-228,M,1.518518519,2.857142857,CFD-LM-228-188-N.jpg,389,194.08342931376922,0.9364427924156189,0.8506829738616943,192.63501981413148,,0.002814292964427769,0.005001541505344467
390,LM-229,M,1.4,2.24,CFD-LM-229-187-N.jpg,390,184.36696049877614,0.9564241766929626,0.9133145809173584,132.12611505682804,,1.5787306208499193e-05,0.013794581328061314
391,LM-230,M,1.148148148,2.37037037,CFD-LM-230-202-N.jpg,391,192.82696287341247,0.9656755328178406,0.9116442203521729,174.05453709520924,,0.0034265550739348413,0.0028431073640385342
392,LM-231,M,1.92,3.24,CFD-LM-231-214-N.jpg,392,223.793377339933,0.8812779188156128,0.7928469777107239,214.97950593676836,,0.0032891922300919353,8.701803229481487e-06
393,LM-232,M,1.458333333,2.961538462,CFD-LM-232-204-N.jpg,393,202.03971490311278,0.8932764530181885,0.8685562014579773,199.09863311803247,,0.13270485471854607,0.08370847614360895
394,LM-233,M,1.423076923,2.423076923,CFD-LM-233-171-N.jpg,394,212.82568408536216,0.907690167427063,0.8906818628311157,182.93737528092893,,0.029079646687835796,0.10613795047272091
395,LM-234,M,1.75,3.37037037,CFD-LM-234-176-N.jpg,395,208.90061602686586,0.9568516612052917,0.8898250460624695,202.49839624978927,,0.013427095692788396,0.018723866616516125
396,LM-235,M,1.448275862,3.035714286,CFD-LM-235-231-N.jpg,396,218.6467384348718,1.0362603664398193,0.8749879598617554,223.93410526337323,,1.915011486873827e-07,1.6106008709908714e-08
397,LM-236,M,1.035714286,2.964285714,CFD-LM-236-163-N.jpg,397,213.36621525983787,1.0097880363464355,0.8613898158073425,202.18444609135793,,5.771905481666733e-07,2.629097590184902e-07
398,LM-237,M,1.545454545,2.590909091,CFD-LM-237-264-N.jpg,398,217.50015495949725,0.9263157248497009,0.8679540753364563,199.6150987849452,,1.1314448542074032e-06,4.307497038208605e-06
399,LM-238,M,1.6,2.56,CFD-LM-238-129-N.jpg,399,207.07271028287278,0.9063559174537659,0.800303041934967,185.54828507479792,,0.003677034025781699,1.6544960663537563e-05
400,LM-239,M,1.923076923,2.615384615,CFD-LM-239-075-N.jpg,400,206.567755408173,0.984242856502533,0.9020698070526123,211.79902323128948,,0.007095314552057445,0.0046324481521468125
401,LM-240,M,1.166666667,1.541666667,CFD-LM-240-013-N.jpg,401,174.78348193488205,1.0330408811569214,0.9628163576126099,144.20082908581657,,8.245029308788327e-06,1.4180791004662596e-05
402,LM-241,M,1.476190476,2.5,CFD-LM-241-125-N.jpg,402,207.76482738883857,0.8428242206573486,0.8329260945320129,152.409106991643,,0.3322365694267361,0.2956714729148804
403,LM-242,M,1.923076923,4.28,CFD-LM-242-002-N.jpg,403,226.43048797820518,0.8844567537307739,0.8210831880569458,207.40865853635376,,0.0035185740501538936,0.0026569661530636357
404,LM-243,M,1.178571429,2.777777778,CFD-LM-243-075-N.jpg,404,231.4991929529911,0.9284584522247314,0.8377270698547363,226.37690607791012,,0.01380096474999231,0.0037754375979338175
405,LM-244,M,1.142857143,3.333333333,CFD-LM-244-068-N.jpg,405,210.10558071615637,0.9397544860839844,0.7881091237068176,198.57692150927608,,1.5693057103847877e-07,2.2241409030416955e-08
406,LM-246,M,1.444444444,2.185185185,CFD-LM-246-087-N.jpg,406,166.05063176359923,1.0616563558578491,0.9505558609962463,137.13403768017747,,1.923826539743691e-06,6.250148966946545e-06
407,LM-247,M,1.52173913,3,CFD-LM-247-095-N.jpg,407,239.06853038227663,0.8884975910186768,0.7617791891098022,232.9741813469857,,9.423149189072565e-07,2.5003797840492215e-07
408,LM-248,M,1.344827586,4.172413793,CFD-LM-248-089-N.jpg,408,222.00108917511616,0.8909860849380493,0.8467002511024475,229.60267758242028,,0.0814149382893747,0.08995282792098969
409,LM-249,M,2.333333333,2.333333333,CFD-LM-249-001-N.jpg,409,228.96021534492337,0.915263831615448,0.8930409550666809,228.81543286292194,,0.12534061141859992,0.11271545367236693
410,LM-250,M,1.392857143,3.892857143,CFD-LM-250-077-N.jpg,410,208.7200527246633,0.968722939491272,0.8663944602012634,180.01732198506164,,0.031607052940041035,0.007924109182280106
411,LM-251,M,1.6,2.08,CFD-LM-251-073-N.jpg,411,201.18836631635065,1.0092641115188599,0.9133926630020142,162.93112189838413,,0.005176061730039001,0.003417192361058806
412,LM-252,M,1.448275862,2.793103448,CFD-LM-252-076-N.jpg,412,207.10612133465315,1.0210561752319336,0.8710059523582458,209.45676890985266,,2.9163803192193595e-07,1.334604147966369e-08
413,LM-253,M,1.782608696,2.434782609,CFD-LM-253-075-N.jpg,413,226.8143781097312,0.8760858774185181,0.8480104207992554,215.41561612241316,,0.08441539934629254,0.07138869452247894
414,WF-001,F,3.864583333,3.105263158,CFD-WF-001-003-N.jpg,414,138.005963842543,1.0377908945083618,1.0676186084747314,,62.134117234967675,0.9236954037334639,0.9506250765826622
415,WF-002,F,3.032258065,1.612903226,CFD-WF-002-004-N.jpg,415,152.42762389942607,1.014228105545044,1.0537842512130737,,107.31320679946248,0.9673711683865072,0.9800716507164
416,WF-003,F,5.527472527,4.89010989,CFD-WF-003-003-N.jpg,416,142.4579063151287,0.9871258735656738,1.0111457109451294,,81.62499077318944,0.9119164816410937,0.9051185976862474
417,WF-005,F,4.382022472,3.033707865,CFD-WF-005-010-N.jpg,417,210.1175639194438,0.9049230217933655,0.8596059679985046,,154.24554492780936,0.8611183490831306,0.6190502850513309
418,WF-006,F,4.606382979,3.478723404,CFD-WF-006-002-N.jpg,418,178.85182544110796,0.9650927186012268,1.029769778251648,,147.0143214422987,0.9951377254989742,0.9980966578579957
419,WF-007,F,3.957446809,2.892473118,CFD-WF-007-001-N.jpg,419,135.84472566471868,1.012905478477478,1.0244702100753784,,62.459728386106974,0.5961364370504939,0.8526155299617489
420,WF-008,F,4,2.734042553,CFD-WF-008-002-N.jpg,420,183.59970959897984,0.9759250283241272,0.9873478412628174,,149.02237213326163,0.888226196669452,0.8517445919765346
421,WF-009,F,4.074468085,3.191489362,CFD-WF-009-001-N.jpg,421,187.6445832342266,1.0048949718475342,0.9339841604232788,,167.51294449353009,0.02284761568761262,0.013286839214900665
422,WF-010,F,3.345238095,2.011764706,CFD-WF-010-004-N.jpg,422,142.1247768003774,0.912783682346344,0.9808921217918396,,94.04460065349815,0.9202052471550766,0.958262567967974
423,WF-011,F,5.138297872,4.129032258,CFD-WF-011-002-N.jpg,423,173.2964460847406,0.9420148134231567,0.9786324501037598,,153.11230179958199,0.9762668187844091,0.9765281738015088
424,WF-012,F,5.430107527,4.663157895,CFD-WF-012-002-N.jpg,424,188.42865733961966,0.9587385654449463,1.0390474796295166,,133.46790555466802,0.9820774222683071,0.9968372504027107
425,WF-013,F,4.576086957,3.565217391,CFD-WF-013-003-N.jpg,425,217.22857257941513,0.8754124045372009,0.9521233439445496,,197.85939079021318,0.9970361201987856,0.997256359414609
426,WF-014,F,4.204545455,3.280898876,CFD-WF-014-002-N.jpg,426,181.4697386355897,0.9298620223999023,0.9265099763870239,,147.28638819039037,0.8367282539027883,0.663145759445471
427,WF-015,F,5.285714286,4.648351648,CFD-WF-015-006-N.jpg,427,198.90483941171527,0.8597298264503479,0.898148775100708,,198.18213814647558,0.9811546559732833,0.9811667734096701
428,WF-016,F,4.528089888,3.707865169,CFD-WF-016-015-N.jpg,428,173.23388703434867,0.9092555642127991,0.9325699806213379,,154.7625072733254,0.9872320629658122,0.9877740877645789
429,WF-017,F,4.359550562,3.280898876,CFD-WF-017-003-N.jpg,429,156.03982717552583,0.9467778205871582,0.9789305925369263,,87.18519682025476,0.9993876607444753,0.9989164155473871
430,WF-018,F,5.011235955,3.685393258,CFD-WF-018-017-N.jpg,430,147.06840482763465,0.9452477097511292,0.9923886656761169,,110.00765030790424,0.998136616604343,0.9968091477679492
431,WF-019,F,3.977777778,2.933333333,CFD-WF-019-005-N.jpg,431,172.85294185907478,0.985310971736908,1.0918852090835571,,161.28330461033187,0.9997532143629716,0.9996056546728967
432,WF-020,F,4.382022472,3.325842697,CFD-WF-020-002-N.jpg,432,206.44089451651996,0.9086835980415344,0.9553564190864563,,172.28637152486448,0.9206024480241327,0.9450477821528159
433,WF-021,F,4.747252747,3.934065934,CFD-WF-021-002-N.jpg,433,205.69002708583446,0.9202908277511597,1.0161550045013428,,201.55057831399944,0.9989392619806836,0.9995923384149287
434,WF-022,F,5.576086957,5.086956522,CFD-WF-022-017-N.jpg,434,185.6041551092979,0.8662946224212646,0.9325438737869263,,171.44611851391514,0.9943854958199926,0.9978194638202715
435,WF-023,F,3.956521739,2.739130435,CFD-WF-023-003-N.jpg,435,176.92047158767423,0.8928915858268738,0.9514707326889038,,105.35875543648828,0.9961079260966033,0.9933535688317333
436,WF-024,F,5.340425532,4.755319149,CFD-WF-024-003-N.jpg,436,213.26077746726656,0.9163576364517212,0.9344121217727661,,214.28455523183715,0.9125566969498473,0.9014610818578068
437,WF-025,F,4.836956522,4.304347826,CFD-WF-025-019-N.jpg,437,210.99109496104148,0.8936721086502075,0.9331567287445068,,207.6580591829125,0.9846241395116346,0.9740590834125363
438,WF-026,F,2.948453608,1.721649485,CFD-WF-026-002-N.jpg,438,241.89400828271823,0.8074798583984375,0.8393741846084595,,239.5846247527409,0.9834125315932761,0.9569867967549973
439,WF-027,F,5.314606742,4.685393258,CFD-WF-027-003-N.jpg,439,203.86832085848602,0.8941901326179504,0.977308452129364,,190.05970917681714,0.9997397043177095,0.9987069000601867
440,WF-028,F,4.065217391,2.47826087,CFD-WF-028-023-N.jpg,440,173.7489193938633,0.9333555102348328,0.9782547950744629,,156.04853515188242,0.9941474564758092,0.990061460088247
441,WF-029,F,4.764705882,4.223529412,CFD-WF-029-002-N.jpg,441,192.28812177285076,0.9331853985786438,0.9177393317222595,,164.78476021450695,0.9932039895188494,0.9528539759626954
442,WF-030,F,4.202247191,2.730337079,CFD-WF-030-002-N.jpg,442,201.14436017076616,0.8997392058372498,1.0216243267059326,,181.86386161646558,0.9999401322635294,0.9998021133300057
443,WF-031,F,4.952380952,4.12195122,CFD-WF-031-027-N.jpg,443,225.67903073591515,0.8744626045227051,0.8499026894569397,,201.28553985710946,0.8781379106953874,0.7571625330584132
444,WF-033,F,4.515151515,3.393939394,CFD-WF-033-002-N.jpg,444,183.60872275870682,0.9571573138237,0.9878389239311218,,155.63483379676745,0.9923341718715604,0.983113306692989
445,WF-034,F,3.322580645,2.182795699,CFD-WF-034-006-N.jpg,445,232.01738728927796,0.861270010471344,0.8267372846603394,,200.25412523044565,0.47214361788435305,0.2410930738237081
446,WF-035,F,4.126436782,3.390804598,CFD-WF-035-024-N.jpg,446,193.19658762269333,0.9205883145332336,0.8941411375999451,,162.50377926938057,0.8674312623942281,0.7058386347884993
447,WF-036,F,4.078651685,2.898876404,CFD-WF-036-023-N.jpg,447,202.21726803729487,0.9452992677688599,0.9826093316078186,,130.09176410583999,0.9935167930532228,0.9814751045780574
448,WF-037,F,3.914893617,2.688172043,CFD-WF-037-029-N.jpg,448,186.6107712527788,0.9166800379753113,0.8962180614471436,,148.78907015803676,0.708634691015397,0.5161873456255488
449,WF-038,F,4.293478261,3.315217391,CFD-WF-038-021-N.jpg,449,139.59317558176042,0.9607245922088623,0.9689450263977051,,102.89523466211301,0.5455854236928536,0.847509578676614
